"Title","UKProdTO: 10.5 - Manufacture of dairy products EXPORT (£m)","UKProdTO: 10.5 - Manufacture of dairy products HOME (£m)","UKProdTO: 31 - Manufacture of Furniture TOTAL (£m)","UKProdTO: 10.4 - Manufacture of vegetable and animal oils and fats EXPORT (£m)","UKProdTO: 10.7 - Manufacture of bakery and farinaceous products HOME (£m)","UKProdTO: 32 - Other manufactured goods TOTAL (£m)","UKProdTO: 10.7 - Manufacture of bakery and farinaceous products TOTAL (£m)","UKProdTO: 10.9 - Manufacture of prepared animal feeds EXPORT (£m)","UKProdTO: 10.5 - Manufacture of dairy products TOTAL (£m)","UKProdTO: 32 - Other manufactured goods EXPORT (£m)","UKProdTO: 10.7 - Manufacture of bakery and farinaceous products EXPORT (£m)","UKProdTO: 32 - Other manufactured goods HOME (£m)","UKProdTO: 10.4 - Manufacture of vegetable and animal oils and fats TOTAL (£m)","UKProdTO: 10.8 - Manufacture of other food products TOTAL (£m)","UKProdTO: 10.8 - Manufacture of other food products EXPORT (£m)","UKProdTO: 10.9 - Manufacture of prepared animal feeds HOME (£m)","UKProdTO: 10.8 - Manufacture of other food products HOME (£m)","UKProdTO: 10.9 - Manufacture of prepared animal feeds TOTAL (£m)","UKProdTO: 11.07 - Mfr soft drinks: prodn mineral/other bottled water EXPORT (£m)","UKProdTO: 27 - Manufacture of Electrical Equipment HOME (£m)","UKProdTO: 11.07 - Manuf soft drinks: prodn mineral/other bottled water HOME (£m)","UKProdTO: 27 - Manufacture of Electrical Equipment EXPORT (£m)","UKProdTO: 11.07 - Mfr soft drinks: prodn mineral/other bottled water TOTAL (£m)","GBServTO: 68.3 - Real estate activities on a fee or contract basis TOTAL (£m)","GBServTO: 69.1 - Legal activities TOTAL (£m)","GBServTO: 63 - Information services TOTAL (£m)","GBServTO: 71 - Architcture/engineerng serv; technical testng/analysis TOTAL (£m)","UKProdTO: 30OTHER - Manufacture of other transport equipment TOTAL (£m)","GBServTO: 73 - Advertising & market research services TOTAL (£m)","GBServTO: 80 - Security & investigation services TOTAL (£m)","GBServTO: 69.2 - Accountng bookkeepng auditing activ: tax consultancy TOTAL (£m)","UKProdTO: 30OTHER - Manufacture of other transport equipment EXPORT (£m)","GBServTO: 70.2 - Management consulting services TOTAL (£m)","UKProdTO: 30OTHER - Manufacture of other transport equipment HOME (£m)","GBServTO: 74 - Other professional, scientific and technical services TOTAL (£m","UKProdTO: 31 - Manufacture of Furniture EXPORT (£m)","GBServTO: 78 - Employment services TOTAL (£m)","UKProdTO: 31 - Manufacture of Furniture HOME (£m)","GBServTO: 81.2 - Cleaning activities TOTAL (£m)","GBServTO: 82 - Office admin, office support & other business support TOTAL (£m","GBServTO: 79 - Travel agency, tour operator/oth reservation services TOTAL (£m","UKManufTO: 10-33 - UK Manufacturing TOTAL (£m)","GBServTO: 45-96 - GB Services TOTAL (£m)","UKProdTO: 10.1 - Processing/preserving meat, prodn of meat products EXPORT (£m","UKProdTO: 10.1 - Processing/preserving of meat, prodn of meat products HOME (£","UKProdTO: 07-08 - Other mining & quarrying TOTAL (£m)","UKProdTO: 10.1 - Processing/preserving meat, prodn of meat products TOTAL (£m)","UKProdTO: 10.2-3 - Prcessin/preserv fish crustacean mollusc fruit veg TOTAL (£m)","UKProdTO: 10.2-3 - Process/preserv fish crustacean mollusc fruit veg EXPORT (£m)","UKProdTO: 10.2-3 - Prcessng/preserv fish crustacean mollusc fruit veg HOME (£m)","UKProdTO: 18 - Printing & reproduction of recorded media HOME (£m)","UKProdTO: 20.4 - Manuf soap/detergents, cleaning/polishing, perfume TOTAL (£m)","UKProdTO: 18 - Printing & reproduction of recorded media TOTAL (£m)","UKProdTO: 20.5 - Manufacture of other chemical products EXPORT (£m)","UKProdTO: 18 - Printing & reproduction of recorded media EXPORT (£m)","UKProdTO: 20A - Manuf industrial gases, inorganics & fertilisers EXPORT (£m)","UKProdTO: 33.15 - Repair & maintenance of ships and boats TOTAL (£m)","UKProdTO: 20.3 - Mfr paint varnish & similar, printing ink & mastics EXPORT (£","UKProdTO: 20A - Manuf industrial gases, inorganics & fertilisers HOME (£m)","UKProdTO: 33.16 - Repair & maintenance of aircraft & spacecraft EXPORT (£m)","UKProdTO: 20.5 - Manufacture of other chemical products HOME (£m)","UKProdTO: 33.15 - Repair & maintenance of ships and boats EXPORT (£m)","UKProdTO: 20.5 - Manufacture of other chemical products TOTAL (£m)","UKProdTO: 33.15 - Repair & maintenance of ships and boats HOME (£m)","UKProdTO: 20.4 - Manuf soap/detergents, cleaning/polishing, perfume EXPORT (£m","UKProdTO: 20.4 - Manuf of soap/detergents, cleaning/polishing, perfume HOME (£","UKProdTO: 20.3 - Manuf paint varnish & similar, printing ink & mastics HOME (£","UKProdTO: 20A - Manuf industrial gases, inorganics & fertilisers TOTAL (£m)","UKProdTO: 33.16 - Repair & maintenance of aircraft & spacecraft HOME (£m)","UKProdTO: 20.3 - Mfr paint varnish & similar, printing ink & mastics TOTAL (£m","UKProdTO: 20C - Manufacture of dyestuffs, agro-chemicals EXPORT (£m)","UKProdTO: 20C - Manufacture of dyestuffs, agro-chemicals TOTAL (£m)","GBServTO: 85.32-60 - Techncal/vocational/secndry/higher/oth education TOTAL (£m)","UKProdTO: 20B - Manufacture of petrochemicals EXPORT (£m)","GBServTO: 53 - Postal and courier services TOTAL (£m)","UKProdTO: 20C - Manufacture of dyestuffs, agro-chemicals HOME (£m)","UKProdTO: 20B - Manufacture of petrochemicals HOME (£m)","UKProdTO: 20B - Manufacture of petrochemicals TOTAL (£m)","UKProdTO: 21 - Manuf of Basic Pharmaceutical Products & Preparations HOME (£m)","UKProdTO: 21 - Manuf of Basic Pharmaceutical Products & Preparations TOTAL (£m)","UKProdTO: 21 - Manuf of Basic Pharmaceutical Products & Preparations EXPORT (£m)","UKProdTO: 22 - Manufacture of Rubber and Plastic Products TOTAL (£m)","UKProdTO: 22 - Manufacture of Rubber and Plastic Products EXPORT (£m)","UKProdTO: 22 - Manufacture of Rubber and Plastic Products HOME (£m)","UKProdTO: 13 - Manufacture of textiles EXPORT (£m)","UKProdTO: 14 - Manufacture of wearing apparel HOME (£m)","UKProdTO: 14 - Manufacture of wearing apparel TOTAL (£m)","UKProdTO: 13 - Manufacture of textiles HOME (£m)","GBServTO: 77 - Rental & leasing services TOTAL (£m)","UKProdTO: 13 - Manufacture of textiles TOTAL (£m)","UKProdTO: 14 - Manufacture of wearing apparel EXPORT (£m)","UKProdTO: 15 - Manufacture of Leather and related products TOTAL (£m)","UKProdTO: 29 - Manuf of Motor vehicles, trailers & semi trailers EXPORT (£m)","UKProdTO: 29 - Manufacture of Motor vehicles, trailers & semi trailers HOME (£","UKProdTO: 15 - Manufacture of Leather and related products EXPORT (£m)","UKProdTO: 15 - Manufacture of Leather and related products HOME (£m)","UKProdTO: 29 - Manuf of Motor vehicles, trailers & semi trailers TOTAL (£m)","UKProdTO: 16 - Mfr Wood/cork prods excl. frniture; articles of straw EXPORT (£m)","UKProdTO: 27 - Manufacture of Electrical Equipment TOTAL (£m)","UKProdTO: 16 - Mfr Wood/cork prods excl. furniture; articles of straw HOME (£m)","GBServTO: 75 - Veterinary activities TOTAL (£m)","GBServTO: 72 - Scientific research & development services TOTAL (£m)","UKProdTO: 16 - Mfr Wood/cork prods excl. furniture; articles of straw TOTAL (£m)","UKProdTO: 17 - Manufacture of Paper & paper products TOTAL (£m)","UKProdTO: 17 - Manufacture of Paper & paper products EXPORT (£m)","UKProdTO: 17 - Manufacture of Paper & paper products HOME (£m)","UKProdTO: 33OTHER - Other repair; installation & maintenance TOTAL (£m)","UKProdTO: 25.4 - Manufacture of weapons and ammunition HOME (£m)","UKProdTO: 25.4 - Manufacture of weapons and ammunition TOTAL (£m)","UKProdTO: 30.1 - Building of ships and boats EXPORT (£m)","UKProdTO: 37 - Sewerage services; sewage sludge TOTAL (£m)","UKProdTO: 25.4 - Manufacture of weapons and ammunition EXPORT (£m)","UKProdTO: 30.1 - Building of ships and boats HOME (£m)","UKProdTO: 30.1 - Building of ships and boats TOTAL (£m)","UKProdTO: 28 - Manufacture of machinery and equipment n.e.c. EXPORT (£m)","UKProdTO: 28 - Manufacture of machinery and equipment n.e.c. HOME (£m)","UKProdTO: 28 - Manufacture of machinery and equipment n.e.c. TOTAL (£m)","GBServTO: 86 - Human health services TOTAL (£m)","UKProdTO: 23.5-6 - Mfr cment/lime/plast; articles cncret/cement/plast HOME (£m)","UKProdTO: 23.5-6 - Mfr cment/lime/plast; articles cncret/cement/plast TOTAL (£m)","UKProdTO: 33.16 - Repair & maintenance of aircraft & spacecraft TOTAL (£m)","UKProdTO: 23.5-6 - Mfr cment/lime/plast; articles cncret/cment/plast EXPORT (£m)","UKProdTO: 23OTHER - Manuf glass clay porcelain ceramic stone prods EXPORT (£m)","UKProdTO: 33OTHER - Other repair; installation & maintenance EXPORT (£m)","UKProdTO: 23OTHER - Manuf glass clay porcelain ceramic stone prods HOME (£m)","UKProdTO: 38-39 - Waste cllectn/disposal, Remediation, oth waste mgmt TOTAL (£","GBServTO: 90 - Creative, arts and entertainment services TOTAL (£m)","GBServTO: 91 - Library, archive, museum and other cultural services TOTAL (£m)","GBServTO: 95 - Repair servs of computers/personal & household goods TOTAL (£m)","UKProdTO: 23OTHER - Manuf glass clay porcelain ceramic stone prods TOTAL (£m)","UKProdTO: 24.4-5 - Manufacture of other basic metals and casting EXPORT (£m)","UKProdTO: 24.4-5 - Manufacture of other basic metals and casting HOME (£m)","UKProdTO: 26 - Manuf of Computer, Electronic and Optical Products TOTAL (£m)","UKProdTO: 24.4-5 - Manufacture of other basic metals and casting TOTAL (£m)","UKProdTO: 33OTHER - Other repair; installation & maintenance HOME (£m)","GBServTO: 46 - Wholesale trade serv, except mtr vehicles/motorcycles TOTAL (£m","GBServTO: 52 - Warehousing and support services for transportation TOTAL (£m)","UKProdTO: 11.01-06+12 - Manufacture of alcoholic beverages and tobacco HOME (£m)","GBServTO: 56 - Food & beverage serving services TOTAL (£m)","GBServTO: 55 - Accommodation services TOTAL (£m)","UKProdTO: 10.6 - Manuf grain mill products, starches & starch products HOME (£","GBServTO: 49.3-5 - Land trnsprt/trnsprt via pipeline excl. rail trans TOTAL (£m)","UKProdTO: 10.4 - Manufacture of vegetable and animal oils and fats HOME (£m)","GBServTO: 58 - Publishing services TOTAL (£m)","GBServTO: 59 - Motion pic, vid/tv prod; sound recrdin/music publshing TOTAL (£","UKProdTO: 11.01-06+12 - Manuf of alcoholic beverages and tobacco EXPORT (£m)","UKProdTO: 11.01-06+12 - Manuf of alcoholic beverages and tobacco TOTAL (£m)","GBServTO: 60 - Programming & broadcasting services TOTAL (£m)","UKProdTO: 10.6 - Manuf grain mill prods, starches & starch products EXPORT (£m","GBServTO: 61 - Telecommunications services TOTAL (£m)","UKProdTO: 10.6 - Manuf grain mill prods, starches & starch products TOTAL (£m)","GBServTO: 62 - Computer programming, consultancy & related services TOTAL (£m)","UKProdTO: 25OTHER - Mfr fabricatd metal prods excl. weapons/ammuntion HOME (£m)","UKProdTO: 25OTHER - Mfr fabricatd metal prods excl. weapons/ammuntion TOTAL (£m)","GBServTO: 93 - Sporting services and amusement & recreation services TOTAL (£m)","UKProdTO: 25OTHER - Mfr fabricatd metal prods excl. weapns/ammuntion EXPORT (£m)","UKProdTO: 26 - Manuf of Computer, Electronic and Optical Products EXPORT (£m)","GBServTO: 96.01-03 - Other personal serv excl. phys wellbeing/other TOTAL (£m)","UKProdTO: 30.3 - Manuf of Air & spacecraft and related machinery EXPORT (£m)","UKProdTO: 30.3 - Manufacture of Air & spacecraft and related machinery HOME (£m)","UKProdTO: 26 - Manuf of Computer, Electronic and Optical Products HOME (£m)","UKProdTO: 30.3 - Manuf of Air & spacecraft and related machinery TOTAL (£m)","GBServTO: 45 - Wholesale/retail trade; repair mtr vehicles/mtorcycles TOTAL (£m)"
"2005 FEB","0.0","0.0","602.8","0.0","637.0","732.9","655.1","0.0","0.0","197.1","18.1","535.7","0.0","1258.0","78.0","0.0","1180.0","0.0","2.2","686.6","202.2","305.4","204.4","0.0","1514.5","531.1","2660.3","98.4","1795.9","393.8","1188.1","25.6","1899.3","72.8","928.0","29.9","1973.7","572.9","496.1","2055.8","1292.0","29345.0","89001.8","0.0","0.0","402.5","0.0","550.0","63.7","486.3","1129.0","439.2","1182.5","209.3","53.5","68.8","47.3","72.3","230.5","126.4","238.6","10.4","447.8","37.0","73.1","366.1","193.4","299.2","129.7","265.7","139.4","219.0","2388.4","762.3","0.0","79.6","589.1","1351.4","676.9","1134.0","457.0","1755.9","433.6","1322.4","149.5","330.3","372.3","348.7","1434.7","498.2","42.0","57.8","1517.1","2911.2","25.3","32.5","4428.3","23.4","992.1","564.8","0.0","798.0","588.2","907.6","123.8","783.8","917.5","138.5","146.7","36.7","99.8","8.3","163.1","199.9","883.3","1178.1","2061.4","0.0","504.3","516.9","256.1","12.6","108.3","254.6","502.0","926.5","391.7","0.0","191.0","610.3","248.7","442.9","1881.1","691.6","662.9","35753.8","2942.4","0.0","3756.3","1089.5","0.0","2525.9","0.0","1518.7","1086.9","0.0","0.0","894.2","0.0","4203.6","0.0","3784.3","1778.6","2015.0","0.0","236.4","738.6","391.3","601.0","359.2","1142.5","960.2","9122.5"
"2005 MAR","0.0","0.0","659.8","0.0","711.0","877.5","729.1","0.0","0.0","234.0","18.1","643.6","0.0","1427.8","91.7","0.0","1336.1","0.0","1.2","723.9","261.8","334.4","263.0","0.0","1787.1","641.9","3070.5","110.1","2068.4","453.1","1290.0","25.6","2085.2","84.4","1110.6","24.2","2275.4","635.6","531.7","2479.0","1458.3","32969.9","105771.3","0.0","0.0","488.6","0.0","629.9","70.0","559.9","1211.6","470.2","1281.2","244.6","69.6","79.8","53.9","74.4","282.8","145.5","281.1","9.9","525.7","44.0","82.7","387.5","227.2","362.7","221.3","301.6","142.7","246.8","2522.9","874.3","0.0","104.1","678.1","1552.4","737.9","1177.2","439.3","1905.6","450.3","1455.3","173.5","366.5","409.3","377.5","1566.4","551.0","42.9","61.6","1636.7","3170.0","25.1","36.4","4806.7","17.4","1058.3","624.4","0.0","1024.8","641.7","966.7","134.6","832.1","1119.2","173.5","210.3","37.8","107.9","36.8","185.6","223.4","1017.2","1315.4","2332.6","0.0","549.4","562.8","366.8","13.4","123.6","323.5","517.2","1012.4","476.5","0.0","243.9","640.8","274.8","490.1","2167.5","764.9","795.7","39550.7","3169.8","0.0","4268.3","1326.7","0.0","2900.7","0.0","1659.5","1193.0","0.0","0.0","944.5","0.0","4961.1","0.0","4905.5","1884.5","2153.7","0.0","269.2","877.9","425.3","690.7","667.5","1289.5","1358.2","15380.6"
"2005 APR","0.0","0.0","605.3","0.0","699.0","835.9","719.9","0.0","0.0","214.9","20.9","621.0","0.0","1216.5","86.6","0.0","1129.9","0.0","1.5","659.1","256.2","325.5","257.6","0.0","2123.9","554.9","2842.5","130.1","1790.5","407.5","1122.6","23.8","2019.1","106.3","995.1","22.1","2090.0","583.2","533.9","2203.2","1253.1","30509.4","95684.2","0.0","0.0","474.4","0.0","563.2","54.9","508.3","1136.6","451.4","1218.4","239.3","81.8","68.1","64.0","72.4","244.1","114.2","272.3","6.2","511.6","57.8","86.8","364.6","218.2","312.2","136.4","290.6","139.5","242.4","2930.2","600.6","0.0","102.9","1109.9","1710.5","685.4","1180.4","495.0","1814.6","426.5","1388.1","158.3","305.0","335.9","353.4","1494.0","511.7","31.0","56.0","1508.1","2929.4","23.8","32.1","4437.6","16.1","984.6","621.5","0.0","913.9","637.6","931.5","129.4","802.1","967.0","126.8","143.3","25.2","113.0","16.4","231.3","256.4","938.0","1195.3","2133.3","0.0","540.1","562.0","250.6","22.0","115.0","267.1","499.7","1039.2","509.8","0.0","235.4","614.7","237.6","424.7","1889.1","662.3","699.9","36795.0","2968.5","0.0","4229.7","1374.4","0.0","2712.7","0.0","1490.1","984.4","0.0","0.0","807.9","0.0","4494.3","0.0","3901.8","1813.8","2072.2","0.0","258.4","764.3","396.6","542.2","396.8","1124.8","939.0","11509.0"
"2005 MAY","0.0","0.0","603.3","0.0","655.3","742.0","672.2","0.0","0.0","182.6","16.9","559.4","0.0","1281.6","85.8","0.0","1195.8","0.0","1.1","650.3","276.1","335.7","277.2","0.0","1536.9","548.3","2642.8","122.5","1727.9","459.6","1105.6","21.9","1894.9","100.6","984.8","24.1","2097.8","579.3","532.1","2202.8","1731.7","30397.1","95015.1","0.0","0.0","463.8","0.0","589.8","45.8","544.0","1097.4","466.1","1165.9","286.3","68.5","66.0","66.3","75.1","226.8","160.2","294.2","8.5","580.5","57.8","95.2","370.9","217.6","292.8","147.1","292.6","127.2","212.3","2639.4","550.3","0.0","85.1","1021.6","1571.9","683.1","1174.2","491.1","1763.2","405.8","1357.4","159.9","315.2","344.9","352.2","1534.8","512.0","29.7","53.5","1417.2","2737.5","22.3","31.2","4154.7","19.8","986.1","643.3","0.0","804.0","663.0","924.4","134.4","789.9","969.4","119.4","139.5","38.8","117.0","20.2","233.3","272.1","934.9","1145.6","2080.6","0.0","532.8","553.7","307.3","20.9","114.7","281.7","501.7","1070.5","483.8","0.0","229.1","616.4","239.7","430.9","1845.5","670.6","687.6","37193.7","3029.7","0.0","4349.5","1514.7","0.0","2756.5","0.0","1502.3","1039.0","0.0","0.0","861.8","0.0","4448.3","0.0","3813.5","2013.4","2288.8","0.0","275.3","735.9","403.9","759.8","380.7","1109.6","1140.5","10945.8"
"2005 JUN","0.0","0.0","632.0","0.0","620.5","844.6","636.1","0.0","0.0","241.9","15.6","602.6","0.0","1343.2","87.4","0.0","1255.8","0.0","2.6","713.4","315.2","318.7","317.7","0.0","1781.5","607.9","3054.7","136.6","1951.0","484.7","1205.5","19.6","2074.4","117.0","1052.8","23.4","2200.4","608.6","542.6","2320.7","2007.8","32343.6","101834.1","0.0","0.0","478.7","0.0","596.9","41.3","555.6","1189.5","500.8","1281.8","281.9","92.2","77.1","53.2","83.1","233.1","164.3","327.7","20.9","609.6","32.3","104.5","396.3","231.0","310.2","182.1","314.1","141.4","225.4","2653.4","584.2","0.0","84.0","840.7","1424.9","749.8","1317.3","567.6","1881.9","434.5","1447.4","160.8","356.2","394.2","393.3","1713.0","554.1","37.9","54.0","1596.0","3078.2","24.5","29.5","4674.2","22.5","1032.0","641.1","0.0","1061.8","663.6","968.4","135.7","832.7","1031.0","173.0","188.7","61.1","117.6","15.8","163.3","224.3","1007.9","1301.0","2308.9","0.0","560.2","581.5","346.4","21.3","119.7","307.0","519.0","996.0","503.5","0.0","238.9","638.7","259.3","430.5","2024.8","689.8","724.1","39331.4","3081.2","0.0","4370.8","1578.3","0.0","2970.9","0.0","1629.9","1061.5","0.0","0.0","865.9","0.0","4648.3","0.0","4605.7","1994.9","2262.0","0.0","267.1","839.4","431.5","778.6","501.8","1185.4","1280.4","11803.5"
"2005 JUL","0.0","0.0","596.1","0.0","673.2","783.3","693.2","0.0","0.0","208.9","20.0","574.4","0.0","1174.7","86.8","0.0","1087.9","0.0","3.8","651.6","342.6","295.9","346.3","0.0","1870.5","583.9","2826.5","106.2","1752.2","478.6","1083.5","25.2","2028.2","81.0","1004.1","22.1","2221.3","574.0","572.2","2231.0","2254.4","29219.4","97658.1","0.0","0.0","443.9","0.0","558.9","30.6","528.3","1081.8","466.5","1146.0","279.4","64.1","72.0","54.6","80.3","225.9","131.6","313.3","13.1","592.7","41.4","98.2","368.3","219.1","297.9","148.6","299.5","122.9","184.5","2707.9","589.2","0.0","61.5","816.8","1406.0","706.9","1183.7","476.8","1720.1","374.7","1345.4","135.9","337.7","379.7","346.2","1676.8","482.1","41.9","49.7","1255.6","2536.3","23.1","26.6","3791.9","18.5","947.5","608.1","0.0","876.7","626.6","925.9","135.6","790.3","915.5","138.4","165.0","48.9","118.1","26.6","180.2","229.0","875.5","1198.0","2073.5","0.0","518.0","534.6","280.2","16.6","110.5","282.8","488.8","1076.1","512.0","0.0","234.8","599.3","223.3","398.7","1742.9","622.0","632.7","37740.9","3096.0","0.0","4522.0","1618.5","0.0","2840.6","0.0","1505.5","911.6","0.0","0.0","667.2","0.0","4675.1","0.0","3976.0","1952.0","2200.3","0.0","248.3","745.0","420.1","623.7","419.9","997.9","1043.6","10770.0"
"2005 AUG","0.0","0.0","616.1","0.0","661.2","778.7","678.7","0.0","0.0","199.8","17.5","578.9","0.0","1230.8","92.7","0.0","1138.1","0.0","4.1","695.8","303.7","327.0","307.8","0.0","1770.9","596.0","2814.8","86.7","1720.0","525.7","1086.1","13.4","1841.9","73.2","956.7","21.5","2187.5","594.6","563.1","2110.3","2183.0","28740.1","97532.1","0.0","0.0","466.9","0.0","586.8","37.4","549.4","996.8","492.4","1079.9","284.3","83.1","106.6","57.3","74.8","218.4","131.6","290.3","17.5","574.6","39.8","101.1","391.3","240.9","325.0","174.4","315.6","110.9","185.3","2969.0","564.7","0.0","74.3","524.0","1088.7","736.4","1248.1","511.7","1737.5","358.0","1379.5","140.5","341.2","384.5","357.7","1646.6","498.2","43.3","49.5","1058.1","2095.4","20.7","28.9","3153.5","24.6","1022.8","648.4","0.0","940.8","673.1","943.1","127.6","815.5","905.9","97.4","157.3","52.0","122.4","59.9","177.9","229.9","808.8","1182.6","1991.5","0.0","524.8","542.5","306.0","17.7","103.0","268.9","531.0","1100.5","477.8","0.0","225.8","633.9","212.7","393.1","1955.9","605.8","636.9","39382.6","3130.2","0.0","4443.5","1642.4","0.0","2824.3","0.0","1448.9","1027.9","0.0","0.0","726.8","0.0","4576.1","0.0","3946.0","1937.7","2164.3","0.0","226.6","772.7","423.4","623.5","508.7","1183.2","1132.2","9343.9"
"2005 SEP","0.0","0.0","712.0","0.0","744.2","854.1","767.4","0.0","0.0","213.7","23.2","640.4","0.0","1425.0","102.9","0.0","1322.1","0.0","4.0","734.8","308.0","344.0","312.0","0.0","1821.8","662.3","2927.1","92.8","2085.9","533.3","1229.4","29.1","2006.6","63.6","1082.6","28.5","2368.9","683.5","588.6","2423.9","2017.4","32501.9","109886.7","0.0","0.0","478.0","0.0","596.8","51.2","545.6","1132.7","519.3","1230.2","363.2","97.5","92.4","47.6","92.8","220.2","171.9","290.6","8.4","653.8","39.2","104.7","414.6","225.4","312.6","190.2","318.3","137.4","221.6","3236.7","591.7","0.0","84.2","516.3","1108.0","663.5","1245.6","582.1","1781.3","404.4","1376.8","165.1","391.2","435.2","366.2","1691.3","531.3","44.0","58.6","1561.3","3112.4","25.7","32.9","4673.7","22.2","1078.9","702.9","0.0","966.5","725.1","977.9","143.1","834.8","1012.7","163.4","351.8","39.7","115.8","188.4","169.9","209.6","1009.6","1258.0","2267.5","0.0","527.0","546.4","362.0","19.4","116.9","326.8","527.5","1046.3","490.4","0.0","231.5","644.4","245.3","434.1","2134.0","679.5","685.9","43441.5","3236.5","0.0","4255.8","1607.3","0.0","3011.6","0.0","1740.5","1129.3","0.0","0.0","754.4","0.0","4840.7","0.0","4600.3","2015.6","2273.7","0.0","258.1","855.7","422.6","814.4","527.0","1278.4","1341.4","14482.1"
"2005 OCT","0.0","0.0","684.1","0.0","806.5","817.2","833.4","0.0","0.0","200.8","26.9","616.4","0.0","1510.9","107.2","0.0","1403.7","0.0","2.4","704.0","254.8","325.2","257.2","0.0","1990.9","622.8","2741.0","87.1","2064.3","503.9","1210.5","22.7","2104.0","64.4","1114.5","30.7","2317.3","653.4","598.4","2533.3","1672.6","30742.9","103648.3","0.0","0.0","474.2","0.0","612.1","72.0","540.0","1093.2","503.5","1185.6","305.5","92.4","81.2","38.1","90.0","231.0","145.5","287.8","8.9","593.2","29.2","99.8","403.6","210.8","312.2","155.7","300.8","126.3","196.7","3567.9","620.2","0.0","70.4","536.7","1156.8","645.3","1244.2","598.9","1740.4","377.5","1362.9","146.2","381.6","415.9","363.5","1613.6","509.7","34.3","47.1","1384.0","2793.9","20.1","27.0","4177.9","22.1","1029.2","643.4","0.0","973.1","665.5","958.1","136.3","821.8","875.5","167.0","202.6","38.7","119.0","35.6","139.2","177.9","923.5","1195.8","2119.4","0.0","507.3","533.8","301.2","26.4","134.8","271.9","544.1","1017.5","549.2","0.0","233.8","678.9","236.2","419.2","1907.7","655.3","603.5","41614.2","3297.6","0.0","4346.6","1477.3","0.0","2891.6","0.0","1643.9","1173.1","0.0","0.0","987.3","0.0","4707.1","0.0","4311.6","1987.5","2290.3","0.0","302.8","780.2","401.9","690.7","432.6","1127.6","1123.3","10385.0"
"2005 NOV","0.0","0.0","723.1","0.0","734.0","881.7","753.6","0.0","0.0","217.1","19.6","664.6","0.0","1581.9","122.5","0.0","1459.4","0.0","3.0","758.7","286.1","351.9","289.1","0.0","1809.5","672.9","2917.9","89.8","2193.8","494.9","1306.7","26.6","2187.2","63.2","1196.1","34.8","2456.7","688.4","600.0","2725.8","1189.3","32645.9","106700.9","0.0","0.0","505.9","0.0","623.4","52.5","570.9","1136.5","527.5","1238.2","330.7","101.7","77.7","42.2","94.7","237.3","159.9","276.6","7.8","607.3","34.5","101.5","425.9","224.2","314.9","187.7","318.9","127.7","202.5","3185.2","678.4","0.0","74.8","515.1","1193.5","698.9","1260.7","561.8","1799.0","382.6","1416.4","155.4","382.3","415.8","403.9","1582.1","559.4","33.5","56.4","1549.4","3112.0","23.6","32.8","4661.4","24.0","1110.6","627.5","0.0","987.6","651.6","991.6","136.8","854.8","958.4","180.3","241.4","37.6","122.0","61.2","157.2","194.8","1047.0","1292.0","2339.0","0.0","502.6","525.4","347.6","22.8","135.2","299.4","574.0","1051.6","486.4","0.0","235.0","709.1","240.8","463.8","2097.6","704.6","659.0","45004.0","3239.9","0.0","4254.1","1305.3","0.0","2944.0","0.0","1718.5","1192.9","0.0","0.0","813.7","0.0","4736.5","0.0","4497.9","2040.3","2341.3","0.0","301.0","858.6","418.8","757.3","535.4","1239.0","1292.7","10348.2"
"2005 DEC","0.0","0.0","535.1","0.0","689.5","769.6","707.5","0.0","0.0","227.5","18.0","542.1","0.0","1595.2","117.2","0.0","1477.9","0.0","3.1","643.6","312.0","302.0","315.1","0.0","1866.0","684.5","2814.8","82.2","1802.8","503.8","1183.1","21.0","2335.9","61.1","1150.3","22.7","2231.8","512.4","540.3","2612.0","1288.7","28955.5","102348.4","0.0","0.0","481.2","0.0","660.2","60.9","599.3","932.1","465.5","1017.4","305.2","85.3","87.3","53.3","81.8","214.6","211.6","217.6","9.5","522.7","43.8","77.2","388.4","151.7","302.0","218.9","233.5","111.1","187.7","2669.1","566.6","0.0","76.5","439.7","1006.3","617.0","1625.2","1008.1","1434.2","313.8","1120.4","123.8","345.4","373.6","329.1","1562.8","452.9","28.2","44.8","1082.8","2224.7","21.5","23.4","3307.5","16.8","945.6","495.0","0.0","1068.0","511.8","848.2","132.0","716.2","956.8","229.2","324.5","32.0","114.8","95.3","185.8","217.8","955.8","1107.8","2063.5","0.0","336.9","352.2","430.5","15.4","102.4","322.6","436.2","1014.8","533.3","0.0","222.5","538.6","218.4","370.9","1990.0","589.3","634.1","42155.2","3204.0","0.0","4822.9","1335.4","0.0","2652.6","0.0","1461.6","1115.2","0.0","0.0","747.4","0.0","5033.3","0.0","5005.7","1611.3","1911.4","0.0","300.1","867.9","472.8","1000.5","583.2","1122.1","1583.7","9272.4"
